Date,Rise,Open,High,Low,Close,Adj Close,CloseHighLowCompare,Volume,VolumeCompare,RSV,Kvalue,Dvalue,Kdcross,DIF,MACD,MACDcross,RSI5,RSIcross,RSI11,BIAS
2013/2/14,1,151.690002,152.470001,151.520004,152.289993,131.904404,0,80834300,0,89.93688066,87.99150011,85.6880489,1,1.755520009,2.055481788,0,66.81924527,54.48642084,-1,-0.799626339
2013/2/15,0,152.429993,152.589996,151.550003,152.110001,131.748489,0,215226500,1,81.81818182,85.93372735,85.76994171,0,1.680390602,1.972554424,0,53.70356081,54.86697679,1,-0.799944759
2013/2/19,1,152.369995,153.279999,152.160004,153.25,132.73587,1,95105400,0,99.12283574,90.33009681,87.28999341,0,1.555724454,1.889548493,0,69.63563982,67.71217116,-1,-0.798836994
2013/2/20,0,153.139999,153.190002,151.259995,151.339996,131.081558,-1,160574800,0,43.27473291,74.64497551,83.07498745,-1,1.547538028,1.804243551,0,49.1149441,43.70859689,-1,-0.801166672
2013/2/21,0,150.960007,151.419998,149.940002,150.419998,130.284698,-1,183257000,0,14.37115063,54.55370055,73.56789182,-1,1.434165056,1.720639031,0,45.49169897,42.98885575,-1,-0.801925178
2013/2/22,1,151.149994,151.889999,150.490005,151.889999,131.557983,1,106356600,0,58.38319615,55.83019909,67.65532757,-1,1.198143056,1.633192776,0,47.74078446,41.88262659,-1,-0.799884059
2013/2/25,0,152.630005,152.860001,149,149,129.054825,-1,245824800,1,0,37.22013272,57.51026262,-1,1.200413759,1.557642191,0,28.9286398,27.79016614,-1,-0.802883978
2013/2/26,1,149.720001,150.199997,148.729996,150.020004,129.938248,0,186596200,0,28.35180548,34.26402364,49.7615163,-1,0.928650269,1.456504027,0,20.71721105,29.90250515,1,-0.800682896
2013/2/27,1,149.889999,152.330002,149.759995,151.910004,131.575287,1,150781900,0,69.89023963,46.13942897,48.55415386,0,0.730666824,1.33680134,0,32.8502612,41.23522506,1,-0.798324567
2013/2/28,0,151.899994,152.869995,151.410004,151.610001,131.315414,0,126866000,0,63.29677145,51.85854313,49.65561695,1,0.753209148,1.225433466,0,34.22829505,40.82737868,1,-0.799040336
2013/3/1,1,151.089996,152.339996,150.410004,152.110001,131.748489,0,170634800,0,74.2857752,59.33428715,52.88184035,1,0.657446898,1.111773055,0,36.22569824,42.98104207,1,-0.798436363
2013/3/4,1,151.759995,152.919998,151.520004,152.919998,132.450043,1,99010200,0,93.9461068,70.87156037,58.87841369,1,0.548815491,0.999894281,0,79.5057516,39.45847725,-1,-0.798410171
2013/3/5,1,153.660004,154.699997,153.639999,154.289993,133.636658,1,121431900,0,93.13226246,78.2917944,65.34954059,1,0.520547611,0.885784235,0,80.63477404,38.4665818,-1,-0.797742654
2013/3/6,0,154.839996,154.919998,154.160004,154.5,133.818558,0,94469900,0,93.21489718,83.26616199,71.32174773,1,0.593299444,0.792354722,0,74.83386398,44.91203893,-1,-0.798152671
2013/3/7,1,154.699997,154.979996,154.520004,154.779999,134.061111,0,86101400,0,96.800048,87.77745733,76.80698426,0,0.615544343,0.727621532,0,68.00024847,37.44501415,-1,-0.798620868
2013/3/8,0,155.460007,155.649994,154.660004,155.440002,134.632782,1,123477800,0,96.96543265,90.84011577,81.48469476,0,0.645832769,0.666001422,0,77.59325692,44.79797537,-1,-0.798634587
2013/3/11,1,155.320007,156.039993,155.130005,156.029999,135.143753,1,83746800,0,99.84085982,93.84036379,85.6032511,0,0.665437648,0.636755575,0,72.44868518,79.60570517,1,-0.798681358
2013/3/12,0,155.919998,156.100006,155.210007,155.679993,134.840622,0,105755800,0,92.6184033,93.43304362,88.21318194,0,0.777091963,0.641913924,0,66.38616199,80.80518252,1,-0.799492556
2013/3/13,1,155.759995,156.119995,155.229996,155.899994,135.031174,0,92550900,0,96.14708675,94.33772466,90.25469618,0,0.916893611,0.660101086,0,70.45358816,73.69455123,1,-0.799570605
2013/3/14,1,156.309998,156.800003,155.910004,156.729996,135.750046,1,126329900,0,98.6741096,95.78318631,92.09752623,0,1.050996639,0.703828835,0,76.5051771,74.81990114,-1,-0.799007413
2013/3/15,0,155.850006,156.039993,155.309998,155.830002,135.570831,-1,138601100,0,69.30380468,86.95672577,90.38392607,0,1.317178139,0.789202463,0,76.50524623,77.14949737,1,-0.800261475
2013/3/18,1,154.339996,155.639999,154.199997,154.970001,134.822647,-1,126704300,0,30.68171617,68.19838923,82.98874713,0,1.517712241,0.899998533,0,75.31584342,73.72838983,-1,-0.801093551
2013/3/19,0,155.300003,155.509995,153.589996,154.610001,134.509445,0,167567300,0,31.7757874,56.05752196,74.01167207,0,1.57048112,1.008574275,0,52.7714499,60.1821029,1,-0.801282708
2013/3/20,1,155.520004,155.949997,155.259995,155.690002,135.44902,1,113759300,0,65.420605,59.17854964,69.06729793,0,1.601642009,1.118140682,0,53.391495,59.63892552,1,-0.79984058
2013/3/21,0,154.759995,155.639999,154.100006,154.360001,134.291901,-1,128605000,0,23.98764239,47.44824722,61.86094769,0,1.794167889,1.245733473,0,51.94814556,60.17415106,1,-0.800943956
2013/3/22,1,154.850006,155.600006,154.729996,155.600006,135.370712,0,111163600,0,62.61699741,52.50449729,58.74213089,0,1.771968213,1.368681314,0,48.66576012,58.20417525,1,-0.799285368
2013/3/25,0,156.009995,156.270004,154.350006,154.949997,134.805222,0,151322300,0,42.36754001,49.12551153,55.5365911,0,1.776197833,1.479693077,0,39.09349911,46.68138495,1,-0.800118683
2013/3/26,1,155.589996,156.229996,155.419998,156.190002,135.884018,0,86856600,0,80.99689502,59.74930603,56.94082941,1,1.697863407,1.566467499,0,40.97054657,45.43176257,0,-0.798928925
2013/3/27,1,155.259995,156.240005,155,156.190002,135.884018,0,99950600,0,97.01485966,72.17115724,62.01760535,1,1.698068009,1.638364318,0,51.00699083,51.81359438,0,-0.799058266
2013/3/28,1,156.089996,156.850006,155.75,156.669998,136.30162,1,102932800,0,94.47829915,79.60687121,67.88069397,1,1.598370907,1.669607959,0,40.28186169,52.92856198,0,-0.799037972
2013/4/1,0,156.589996,156.910004,155.669998,156.050003,135.762268,0,99194100,0,74.09641784,77.77005342,71.17714712,1,1.554856824,1.673735135,0,46.78523943,47.56359602,0,-0.799948718
2013/4/2,1,156.610001,157.210007,156.369995,156.820007,136.432129,0,101504300,0,87.45981111,80.99997265,74.45142229,1,1.414993157,1.656458694,0,51.78626395,44.5363467,-1,-0.799442392
2013/4/3,0,156.910004,157.029999,154.820007,155.229996,135.048859,-1,154167400,1,36.33407192,66.11133907,71.67139455,-1,1.300210046,1.622966254,0,34.05959169,36.98648238,1,-0.801231824
2013/4/4,1,155.429993,156.169998,155.089996,155.860001,135.596954,0,131885000,0,52.79700951,61.67322922,68.33867277,-1,1.017281546,1.536645549,0,26.81343533,38.80290268,1,-0.80034075
2013/4/5,1,153.949997,155.350006,153.770004,155.160004,134.987915,0,159666000,0,40.40694151,54.58446665,63.7539374,-1,0.820762815,1.430956061,0,35.71453599,38.09670942,1,-0.800852241
2013/4/8,1,155.270004,156.220001,154.75,156.210007,135.901459,1,86571200,0,70.93025791,60.03306373,62.51364618,-1,0.58061012,1.298112981,0,29.33761904,39.03365391,1,-0.799545729
2013/4/9,1,156.5,157.320007,155.979996,156.75,136.371216,1,101922200,0,83.94347836,68.00320194,64.3434981,1,0.571030537,1.172909329,0,29.63354119,36.70722178,1,-0.798834719
2013/4/10,1,157.169998,158.869995,157.130005,158.669998,138.041595,1,135711100,0,96.07848328,77.36162905,68.68287508,1,0.522383769,1.042277747,0,100,40.52255865,-1,-0.797265705
2013/4/11,1,158.699997,159.710007,158.539993,159.190002,138.494003,1,110142500,0,91.24571149,81.98965653,73.1184689,1,0.642015,0.936015979,0,100,38.71647653,-1,-0.79746304
2013/4/12,1,158.679993,159.039993,157.919998,158.800003,138.154709,0,116359900,0,84.68007508,82.88646271,76.37446684,1,0.717900713,0.843020856,0,100,36.70722178,-1,-0.798890604
2013/4/15,0,158,158.130005,155.100006,155.119995,134.953125,-1,217259000,1,22.72710973,62.83334505,71.86075958,-1,0.774190463,0.771820557,0,17.00294704,22.01803747,1,-0.803279526
2013/4/16,1,156.289993,157.490005,155.910004,157.410004,136.945435,0,147507800,0,61.27943033,62.31537348,68.67896421,-1,0.553566481,0.68886016,0,21.89841306,24.93835415,1,-0.800542324
2013/4/17,0,156.289993,156.320007,154.279999,155.110001,134.944458,-1,226834800,1,22.55886066,49.06320254,62.14037699,-1,0.621653352,0.644901472,0,22.1230338,27.17504621,1,-0.802566093
2013/4/18,0,155.369995,155.410004,153.550003,154.139999,134.10051,-1,167583200,0,9.577850923,35.90141867,53.39405755,-1,0.427351259,0.601189077,0,26.01433743,31.32435,1,-0.802531453
2013/4/19,1,154.5,155.550003,154.119995,155.479996,135.266342,1,149687600,0,31.33103485,34.3779574,47.0553575,-1,0.298923472,0.569890561,0,37.32238381,30.43409184,-1,-0.79996398
2013/4/22,1,155.779999,156.539993,154.75,156.169998,135.866684,1,106553500,0,42.53235875,37.09609118,43.73560206,0,0.252475148,0.534495517,0,40.78641924,28.20872247,-1,-0.799347306
2013/4/23,1,156.949997,157.929993,156.169998,157.779999,137.267334,1,166141300,0,68.66872164,47.62030133,45.03050182,1,0.315188574,0.511473829,0,37.83327506,30.55150579,-1,-0.797375044
2013/4/24,1,157.830002,158.300003,157.539993,157.880005,137.354309,0,96781200,0,78.87085405,58.03715224,49.36605196,1,0.488670565,0.494435559,0,31.38082317,24.3824197,-1,-0.797965314
2013/4/25,1,158.339996,159.270004,158.100006,158.520004,137.911118,1,131060600,0,86.88811418,67.65413955,55.46208115,1,0.651802611,0.487091325,0,100,22.9185643,-1,-0.798276976
2013/4/26,0,158.330002,158.600006,157.729996,158.240005,137.667496,0,95918800,0,81.99302762,72.43376891,61.11931041,1,0.754148676,0.48486446,0,80.11116022,30.55092752,0,-0.799338056
2013/4/29,1,158.669998,159.649994,158.419998,159.300003,138.589676,1,88572800,0,94.26243416,79.70999066,67.31620382,1,0.705978167,0.501799092,0,82.43966115,41.74462642,0,-0.798792503
2013/4/30,1,159.270004,159.720001,158.610001,159.679993,138.920319,1,116010700,0,99.35157191,86.25718441,73.62986402,0,0.695138343,0.509964091,0,77.91475178,37.29861313,0,-0.798795405
2013/5/1,0,159.330002,159.410004,158.100006,158.279999,137.702332,-1,138874200,0,74.28570612,82.26669165,76.50880656,0,0.55731763,0.524404798,0,41.63826509,38.55560919,0,-0.800659935
2013/5/2,1,158.679993,159.889999,158.529999,159.75,138.981232,1,96407600,0,97.27628352,87.26988894,80.09583402,0,0.383987519,0.533856359,0,55.23561381,49.89015945,0,-0.799119774
2013/5/3,1,161.139999,161.880005,159.779999,161.369995,140.390564,1,144202300,0,91.06813704,88.53597164,82.90921323,0,0.536498074,0.565414462,0,35.7797214,45.38928042,1,-0.797878207
2013/5/6,1,161.490005,162.009995,161.419998,161.779999,140.747238,0,66882100,-1,94.85467792,90.64220707,85.48687784,0,0.731235861,0.611641938,0,32.25784912,44.72729953,1,-0.797992156
2013/5/7,1,162.130005,162.649994,161.669998,162.600006,141.460709,1,90359200,0,98.98398333,93.42279915,88.13218494,0,1.015557306,0.670184909,0,32.90726373,42.20534517,1,-0.797705832
2013/5/8,1,162.419998,163.389999,162.330002,163.339996,142.104507,1,97419200,0,99.11655524,95.32071785,90.52836258,0,1.403204324,0.753673989,0,100,47.94519359,-1,-0.79805648
2013/5/9,0,163.270004,163.699997,162.470001,162.880005,141.704315,0,106738600,0,85.35726218,91.99956596,91.01876371,0,1.750279694,0.864355213,0,55.0431486,52.96438119,-1,-0.79940145
2013/5/10,1,162.990005,163.550003,162.509995,163.410004,142.16539,0,103203000,0,94.82154525,92.94022572,91.65925104,0,2.014698926,1.009768631,0,57.37701872,43.52931672,-1,-0.799253078
2013/5/13,1,163.199997,163.809998,162.820007,163.539993,142.278503,0,81843200,0,95.2713594,93.71727028,92.34525746,0,2.159611028,1.172487818,0,57.95147696,41.87674092,-1,-0.799526837
2013/5/14,1,163.669998,165.350006,163.669998,165.229996,143.748764,1,119000900,0,98.24032439,95.22495498,93.30515663,0,2.282064269,1.364126333,0,67.49999531,47.92034754,-1,-0.798106064
2013/5/15,1,164.960007,166.449997,164.910004,166.119995,144.523026,1,120718500,0,95.05244229,95.16745075,93.92592134,0,2.445588009,1.593193055,0,69.04755716,64.79436042,0,-0.797705745
2013/5/16,0,165.779999,166.360001,165.089996,165.339996,143.844452,0,109913600,0,77.9323813,89.4224276,92.42475676,0,2.682664787,1.831656023,0,66.41193986,61.8827051,0,-0.799256958
2013/5/17,1,165.949997,167.039993,165.729996,166.940002,145.23645,1,129801000,0,98.13796847,92.32760789,92.3923738,0,2.788536444,2.060244976,0,69.70718928,64.94178925,0,-0.798179328
2013/5/20,1,166.779999,167.580002,166.610001,166.929993,145.227753,0,85071200,0,87.61887619,90.75803066,91.84759276,0,3.061150639,2.287533124,0,68.68304378,64.41572748,0,-0.799015126
2013/5/21,1,167.080002,167.800003,166.5,167.169998,145.436539,0,95804200,0,88.1800232,89.89869484,91.19796012,0,3.391910583,2.508500487,0,57.59002119,62.90486394,1,-0.799195194
2013/5/22,0,167.339996,169.070007,165.169998,165.929993,144.357773,-1,244031800,1,52.13402049,77.31047005,86.56879676,0,3.630492556,2.717413027,0,30.71145497,47.40001858,1,-0.800639189
2013/5/23,1,164.160004,165.910004,163.940002,165.449997,143.94017,0,211064400,1,42.07984,65.5669267,79.56817341,0,3.590374954,2.892488141,0,30.88220588,44.77591145,1,-0.801242161
2013/5/24,1,164.470001,165.380005,163.979996,165.309998,143.818329,0,151573900,0,30.37031975,53.83472439,70.99035707,0,3.461052843,3.037092787,0,29.58779484,46.45420536,1,-0.801020713
2013/5/28,0,167.039993,167.779999,165.809998,166.300003,144.679657,1,143679800,0,46.00387329,51.22444069,64.40171827,0,3.282691833,3.148273628,0,40.7712762,50.1511429,1,-0.799677164
2013/5/29,0,165.419998,165.800003,164.339996,165.220001,143.740051,-1,160363400,0,24.95122324,42.46670154,57.09004603,0,3.177519398,3.229599337,0,57.61946627,51.92409502,-1,-0.800509529
2013/5/30,1,165.350006,166.589996,165.220001,165.830002,144.270767,1,107793800,0,36.84206935,40.59182414,51.59063873,0,2.889600722,3.252592219,0,64.92556592,47.85040643,-1,-0.799748823
2013/5/31,0,165.369995,166.309998,163.130005,163.449997,142.200165,-1,176850100,0,5.387068893,28.85690573,44.01272773,0,2.761208444,3.249555775,0,40.9090895,37.4816483,-1,-0.802144997
2013/6/3,1,163.830002,164.460007,162.660004,164.350006,142.98317,0,168390700,0,26.36507346,28.02629497,38.68391681,0,2.464591639,3.183271441,0,34.40378809,34.47563274,1,-0.800824087
2013/6/4,0,164.440002,165.100006,162.729996,163.559998,142.295868,0,157631500,0,14.04046145,23.36435046,33.5773947,0,2.177777852,3.048367805,0,33.33334074,38.47066265,1,-0.801121099
2013/6/5,0,163.089996,163.419998,161.130005,161.270004,140.303604,-1,211737800,0,2.10525002,16.27798365,27.81092435,0,1.831953352,2.848530115,0,24.50982795,40.24858532,1,-0.802959213
2013/6/6,1,161.199997,162.740005,160.25,162.729996,141.573746,0,200225500,0,32.93487821,21.83028184,25.81737684,0,1.328241352,2.597181937,0,39.96107991,45.5968951,1,-0.800419452
2013/6/7,1,163.850006,164.949997,163.139999,164.800003,143.374649,1,188337800,0,60.42501466,34.69519278,28.77664882,1,0.927368685,2.315661475,0,42.5532277,43.72474057,1,-0.798214787
2013/6/10,0,165.309998,165.399994,164.369995,164.800003,143.374649,0,105667100,-1,71.76665411,47.05234656,34.86854807,1,0.705182324,2.02927153,0,53.67968329,46.23567645,-1,-0.798325907
2013/6/11,0,163.300003,164.539993,162.740005,163.100006,141.895676,-1,159505400,0,44.95280439,46.35249917,38.69653177,1,0.343674852,1.714399914,0,59.52011351,48.55818761,-1,-0.800293861
2013/6/12,0,164.220001,164.389999,161.600006,161.75,140.721176,-1,177361500,0,24.75248342,39.15249392,38.84851915,1,-0.100479694,1.382168756,0,53.9130581,40.09217832,-1,-0.802063195
2013/6/13,1,161.660004,164.5,161.300003,164.210007,142.861359,0,163587800,0,76.89342939,51.73280574,43.14328135,1,-0.399896648,1.030934857,0,62.27763178,51.6279621,-1,-0.799416115
2013/6/14,0,164.029999,164.669998,162.910004,163.179993,141.965225,0,141197500,0,56.89313424,53.45291524,46.57982598,0,-0.494781509,0.702115618,0,71.67957917,55.29727517,-1,-0.800279067
2013/6/17,1,164.289993,165.220001,163.220001,164.440002,143.061478,0,136295600,0,81.35935692,62.75506247,51.97157148,0,-0.750920731,0.376704665,0,53.5007428,53.58626379,1,-0.798648185
2013/6/18,1,164.529999,165.990005,164.520004,165.740005,144.192474,1,114695600,0,95.6446031,73.71824268,59.22046188,0,-0.801668407,0.084080025,0,43.98206372,52.20597541,1,-0.797710292
2013/6/19,0,165.600006,165.889999,163.380005,163.449997,142.200165,-1,206149500,1,45.84207,64.42618512,60.95570296,0,-0.84832487,-0.157760667,-1,46.49226124,50.8353446,1,-0.800918374
2013/6/20,0,161.860001,163.470001,158.979996,159.399994,138.676697,-1,321255900,1,5.991404576,44.94792494,55.61977695,-1,-0.966064593,-0.368142142,-1,27.20013861,45.76274538,1,-0.804707127
2013/6/21,0,159.639999,159.759995,157.470001,159.070007,139.121872,0,271956800,0,18.77940433,36.22508474,49.15487955,-1,-1.327261111,-0.59396919,-1,28.25503992,49.76373245,1,-0.8041251
2013/6/24,0,157.410004,158.429993,155.729996,157.059998,137.363953,-1,222329000,0,12.96297109,28.47104685,42.26026865,-1,-1.538914806,-0.803145819,-1,46.67315587,50.20182619,0,-0.804826526
2013/6/25,1,158.479996,160.100006,157.419998,158.570007,138.68457,1,162262200,0,27.68039482,28.20749618,37.57601116,-1,-1.655172722,-0.975889489,-1,6.112741165,40.40415784,0,-0.801178601
2013/6/26,1,159.869995,160.5,159.25,160.139999,140.057693,1,134848000,-1,42.98244768,33.13248001,36.09483411,-1,-1.5562895,-1.104377583,0,13.77598754,40.09400704,0,-0.79837329
2013/6/27,0,161.100006,161.820007,160.949997,161.080002,140.879807,1,129483700,0,52.14426225,39.46974076,37.21980299,1,-1.54699938,-1.22129068,0,36.48740274,28.7307926,-1,-0.797617852
2013/6/28,0,160.630005,161.399994,159.860001,160.419998,140.302551,-1,160402900,0,45.71148037,41.55032063,38.66330887,1,-1.519871491,-1.306729653,0,48.21459422,30.93553172,-1,-0.798788369
2013/7/1,1,161.259995,162.479996,161.080002,161.360001,141.12471,0,131954800,0,55.41341868,46.17135331,41.16599035,1,-1.522725398,-1.386847097,0,57.14280391,30.30877977,-1,-0.798695061
2013/7/2,1,161.119995,162.300003,160.5,161.210007,140.993515,0,154863700,0,70.80112997,54.38127887,45.57108652,1,-1.340589491,-1.441543166,0,57.14285714,12.52908376,-1,-0.799542401
2013/7/3,1,160.479996,161.770004,160.220001,161.279999,141.054718,0,75216400,-1,82.22226667,63.66160813,51.60126039,1,-1.374145296,-1.486885466,0,74.15679335,27.21818239,-1,-0.799739247
2013/7/5,1,162.470001,163.080002,161.300003,163.020004,142.576523,1,122416900,0,99.18370135,75.50230587,59.56827555,0,-1.409633204,-1.496037921,0,64.70547702,52.41410986,0,-0.798065129
2013/7/8,1,163.860001,164.389999,163.080002,163.949997,143.389923,1,108092500,0,93.6872032,81.56393831,66.90016314,0,-1.302790963,-1.469801938,0,100,59.52115327,0,-0.797797297
2013/7/9,1,164.979996,165.330002,164.270004,165.130005,144.421936,1,119298000,0,96.71057674,86.61281779,73.47104802,0,-1.298620472,-1.430185022,0,100,69.93406726,0,-0.79728452
2013/7/10,1,164.970001,165.75,164.630005,165.190002,144.47438,0,121410100,0,90.49239227,87.90600928,78.28270178,0,-1.136458435,-1.383537126,0,100,71.1592005,0,-0.798196855
2013/7/11,1,167.110001,167.610001,165.179993,167.440002,146.442291,1,135592200,0,97.80646452,91.20616103,82.59052153,0,-0.823873593,-1.303189816,0,100,71.69160712,0,-0.79697598
2013/7/12,1,167.389999,167.929993,167.130005,167.509995,146.503418,0,104212700,0,94.55254947,92.32162384,85.8342223,0,-0.267102954,-1.163993312,0,100,56.45106438,0,-0.797990889
2013/7/15,1,167.970001,168.389999,167.679993,168.149994,147.063202,1,69450600,-1,97.06236158,93.90186976,88.52343812,0,0.359290398,-0.954880445,0,100,100,0,-0.79824099
2013/7/16,0,168.259995,168.360001,167.070007,167.520004,146.512207,-1,88702100,0,89.35134378,92.38502776,89.81063467,0,0.822546778,-0.714531971,0,22.30973857,27.53027688,0,-0.799571667
2013/7/17,0,168.160004,168.479996,167.729996,167.949997,146.888321,0,92873900,0,92.61839113,92.46281555,90.69469496,0,1.127061259,-0.436620132,0,30.65664162,39.10263375,0,-0.79971857
2013/7/18,1,168.309998,169.270004,168.199997,168.869995,147.692902,1,103620100,0,93.53782115,92.82115075,91.40351356,0,1.494644315,-0.11392263,0,37.6364288,36.66667333,-1,-0.798964288
2013/7/19,1,168.520004,169.229996,168.309998,169.169998,147.955307,0,103831700,0,97.99988,94.54739384,92.45147365,0,1.973984694,0.250163555,1,49.37809527,37.70483472,-1,-0.799004348
2013/7/22,1,169.410004,169.740005,169.009995,169.5,148.243927,1,79428600,0,95.30322896,94.79933888,93.23409539,0,2.298285852,0.649819813,1,47.70622506,37.70483472,-1,-0.798934768
2013/7/23,0,169.800003,169.830002,169.050003,169.139999,147.929047,0,80829700,0,85.16125453,91.58664409,92.68494496,0,2.638910676,1.06930527,1,49.90346462,36.39928289,-1,-0.799746633
2013/7/24,0,169.789993,169.860001,168.179993,168.520004,147.386841,-1,112914000,0,51.9713304,78.38153953,87.91714315,0,2.99215162,1.493308071,1,30.98913665,30.87981234,-1,-0.800615233
2013/7/25,1,168.220001,169.080002,167.940002,168.929993,147.745392,0,111088600,0,66.66630824,74.47646243,83.43691625,0,3.201508435,1.878709336,1,33.37149622,34.84138541,1,-0.800144341
2013/7/26,1,168.220001,169.160004,167.520004,169.110001,147.902832,1,107814600,0,73.11822176,74.02371554,80.29918268,0,3.380946565,2.21444891,0,36.85924304,41.62147666,1,-0.799917177
2013/7/29,0,168.679993,169.059998,168.110001,168.589996,147.448029,0,79695000,0,45.72621247,64.59121452,75.06319329,0,3.527412296,2.514989524,0,54.29864131,49.40366786,-1,-0.80031743
2013/7/30,0,169.100006,169.279999,168.190002,168.589996,147.448029,0,85209600,0,45.72621247,58.3028805,69.47642236,0,3.59341063,2.789028343,0,56.20601857,51.41819501,-1,-0.800187264
2013/7/31,0,168.940002,169.850006,168.490005,168.710007,147.553009,0,142388700,1,50.85489426,55.82021842,64.92435438,0,3.421633491,3.003138251,0,74.3032641,51.23661345,-1,-0.800090045
2013/8/1,1,169.990005,170.809998,169.899994,170.660004,149.258453,1,110438400,0,95.44090354,69.02711346,66.29194074,1,3.176954102,3.136801519,0,73.81697574,52.16626551,-1,-0.798193123
2013/8/2,1,170.279999,170.970001,170.050003,170.949997,149.512039,1,91116700,0,99.42017341,79.15813344,70.58067164,1,2.95822612,3.210128215,0,70.77455174,52.33152792,-1,-0.798289089
2013/8/5,1,170.570007,170.960007,170.350006,170.699997,149.293396,0,54072700,-1,92.1737903,83.49668573,74.88600967,1,2.757780796,3.223336006,0,56.97636177,52.65853673,0,-0.799084289
2013/8/6,0,170.369995,170.740005,169.350006,169.729996,148.445099,-1,87495000,0,64.05779483,77.01705543,75.59635826,1,2.558738361,3.175178977,0,52.97292447,52.83985164,0,-0.800493687
2013/8/7,0,169.190002,169.429993,168.550003,169.179993,147.96402,-1,84854700,0,48.11566503,67.38325863,72.85865838,-1,2.279438417,3.072726753,0,60.12219228,67.47222905,1,-0.801249976
2013/8/8,0,169.979996,170.179993,168.929993,169.800003,148.506287,1,102181300,0,59.09097902,64.61916543,70.11216073,-1,1.93542537,2.912113287,0,59.11290883,68.07676409,1,-0.800319858
2013/8/9,0,169.580002,170.100006,168.720001,169.309998,148.077774,0,91757700,0,40.28764039,56.50865708,65.57765951,-1,1.698179157,2.70886516,0,32.09698975,63.99224997,1,-0.800511358
2013/8/12,1,168.460007,169.309998,168.380005,169.110001,147.902832,0,68593300,0,28.18521727,47.06751048,59.40760984,-1,1.397525028,2.464877871,0,70.26998247,63.34627926,-1,-0.800373021
2013/8/13,1,169.410004,169.899994,168.410004,169.610001,148.340103,1,80806000,0,47.49026639,47.20842912,55.34121626,-1,1.110256583,2.208058215,0,73.48657127,63.56142421,-1,-0.799754428
2013/8/14,0,169.529999,169.800003,168.699997,168.740005,147.579193,0,79829200,0,13.89963537,36.10549787,48.92931013,0,0.93869788,1.959363079,0,50.69574181,55.10666685,1,-0.800678026
2013/8/15,0,167.410004,167.429993,166.089996,166.380005,145.515198,-1,152931800,1,5.954996816,26.05533085,41.30465037,0,0.751184556,1.714136239,0,37.88982918,45.87551192,1,-0.802668561
2013/8/16,0,166.059998,166.630005,165.5,165.830002,145.03418,-1,130868200,0,6.297742082,19.46946793,34.02625622,0,0.411427667,1.453430335,0,38.34574119,42.05965978,1,-0.802505747
2013/8/19,0,165.639999,166.210007,164.759995,164.770004,144.107071,-1,96437600,0,0.184667965,13.04120127,27.03123791,0,0.159331491,1.186829572,0,21.50521563,45.8219075,1,-0.802748614
2013/8/20,1,165.039993,166.199997,164.860001,165.580002,144.815506,0,89294400,0,15.12928603,13.73722952,22.59990178,0,-0.089863176,0.92357384,0,42.5202263,48.96836784,1,-0.800817998
2013/8/21,0,165.119995,166.029999,164.190002,164.559998,143.923401,-1,159530500,0,6.260503377,11.24498748,18.81493034,0,-0.338688167,0.670894558,0,44.53661354,45.21389331,0,-0.801044594
2013/8/22,1,164.899994,166.300003,164.889999,166.059998,145.23526,1,101471400,0,32.749538,18.41317098,18.68101056,0,-0.674363287,0.40727873,0,60.57042654,50.49518871,-1,-0.799153366
2013/8/23,1,166.550003,166.830002,165.770004,166.619995,145.725052,1,90888900,0,42.55685472,26.46106556,21.27436223,1,-0.889102417,0.153209014,0,45.21093652,42.95091604,-1,-0.798668428
2013/8/26,0,166.789993,167.300003,165.889999,166,145.182831,0,89702100,0,32.26377322,28.39530145,23.64800863,1,-1.034134731,-0.085056687,-1,46.64057086,40.8998257,-1,-0.799715256
2013/8/27,0,164.360001,166,163.210007,163.330002,142.847687,-1,158619400,0,2.843492846,19.87803191,22.39134973,-1,-1.148049991,-0.316917562,-1,43.66867275,43.79658942,1,-0.802400277
2013/8/28,1,163.259995,164.490005,163.050003,163.910004,143.354904,0,108113000,0,20.23531765,19.99712716,21.59327554,-1,-1.503338074,-0.567420076,-1,40.78108145,44.59485258,1,-0.801542517
2013/8/29,1,163.550003,165.039993,163.399994,164.169998,143.582321,0,119200500,0,26.35282353,22.11569262,21.76741456,1,-1.694822139,-0.801447832,-1,32.92386407,46.62598357,1,-0.800771819
2013/8/30,0,164.509995,164.529999,163.169998,163.649994,143.127518,0,134928900,0,14.11743529,19.44960684,20.99481199,-1,-1.824634963,-1.021888549,-1,41.54866773,42.51764407,1,-0.800684488
2013/9/3,0,165.229996,165.580002,163.699997,164.389999,143.77475,0,142375100,0,31.52931765,23.47617711,21.8219337,1,-2.063154361,-1.241143126,0,41.10042647,42.6967796,1,-0.799389835
2013/9/4,1,164.429993,166.029999,164.130005,165.75,144.964172,1,97389400,0,63.52934118,36.8272318,26.82369973,1,-2.179562981,-1.445684772,0,50.38924064,48.35455571,-1,-0.798325768
2013/9/5,1,165.850006,166.399994,165.729996,165.960007,145.147858,0,63090500,-1,68.47068235,47.37504865,33.67414937,1,-2.089008935,-1.602867621,0,44.56528261,42.67112907,-1,-0.798572668
2013/9/6,0,166.509995,166.979996,164.479996,166.039993,145.217834,0,159756500,1,70.35270588,55.03426773,40.79418882,1,-1.957683463,-1.721598849,0,49.71045272,40.97641478,-1,-0.798931939
